x1,y1,z1,x2,y2,z2
6.57E+01,6.34E+01,-1.40E+01,3,2772708,2794289
9.63E+01,-4.44E+00,1.81E+01,1,2772709,2794666
9.41E+01,-3.90E+00,1.97E+01,1,2772709,2794950
9.34E+01,-4.62E+00,2.27E+01,1,2805924,2805973
9.45E+01,-4.24E+00,1.86E+01,1,2805924,2805976
9.53E+01,-5.05E+00,1.96E+01,1,2805925,2806732
9.33E+01,-6.62E+00,2.67E+01,0,2805926,2807112
9.27E+01,-5.14E+00,2.33E+01,0,2805926,2807114
9.35E+01,-4.52E+00,2.14E+01,1,2805927,2807870
9.48E+01,-2.84E+00,1.89E+01,1,2805927,2807871
9.49E+01,-5.02E+00,2.23E+01,1,2805928,2808628
9.51E+01,-5.46E+00,1.93E+01,1,2805928,2808629
9.50E+01,-4.08E+00,1.74E+01,1,2805929,2809384
9.59E+01,-4.45E+00,1.45E+01,1,2805929,2809764
9.56E+01,-7.93E+00,2.68E+01,0,2805930,2810144
9.41E+01,-6.64E+00,2.39E+01,0,2805930,2810521
9.21E+01,-4.70E+00,2.22E+01,0,2805931,2810901
9.47E+01,-4.60E+00,1.94E+01,0,2805931,2811278
7.44E+01,6.76E-01,2.76E+01,2,2805932,2811658
8.42E+01,1.86E-01,2.24E+01,2,2805932,2812037
9.38E+01,-5.10E+00,1.93E+01,1,2805933,2812415
9.47E+01,-4.18E+00,1.72E+01,1,2805933,2812792
9.26E+01,-3.59E+00,1.53E+01,1,2805934,2813169
9.47E+01,-3.36E+00,1.32E+01,1,2805934,2813170
9.54E+01,-4.16E+00,1.61E+01,1,2805935,2813926
9.44E+01,-2.00E+00,1.41E+01,1,2805935,2814303
9.40E+01,-6.24E+00,2.09E+01,1,2805936,2814683
9.30E+01,-2.88E+00,1.64E+01,1,2805936,2814684
9.44E+01,-5.85E+00,2.15E+01,1,2805937,2815440
9.44E+01,-3.86E+00,1.89E+01,1,2805937,2815442
9.37E+01,-5.39E+00,1.84E+01,1,2805938,2816197
9.38E+01,-2.27E+00,1.62E+01,1,2805938,2816201
9.54E+01,-3.44E+00,1.67E+01,1,2805939,2816957
9.58E+01,-3.40E+00,1.50E+01,1,2805939,2816958
9.79E+01,-3.66E+00,1.77E+01,1,2805940,2817714
9.60E+01,-7.85E+00,1.98E+01,1,2805940,2817810
9.37E+01,-2.54E+00,1.73E+01,1,2805941,2818472
9.58E+01,-1.21E+00,1.56E+01,1,2805941,2818849
9.46E+01,-6.60E+00,2.40E+01,1,2805942,2819228
9.55E+01,-4.12E+00,2.13E+01,1,2805942,4540065
9.44E+01,-6.72E+00,2.19E+01,1,2805943,2819605
9.43E+01,-3.68E+00,1.78E+01,1,2805943,2819606
9.33E+01,-4.03E+00,1.51E+01,1,2805944,2820360
9.45E+01,-1.91E+00,1.03E+01,1,2805944,2820361
9.45E+01,-5.36E+00,2.27E+01,1,2805945,2821022
9.41E+01,-2.75E+00,1.70E+01,1,2805945,2821023
9.26E+01,-5.43E+00,2.30E+01,1,2805946,2821779
9.44E+01,-5.53E+00,1.99E+01,1,2805946,2822156
9.66E+01,-3.88E+00,1.45E+01,1,2805947,2822536
9.50E+01,-1.49E+00,1.20E+01,1,2805947,2822538
9.62E+01,-2.37E+00,1.44E+01,1,2805948,2823296
9.63E+01,-3.06E+00,1.21E+01,1,2805948,2823673
9.45E+01,-6.24E+00,2.13E+01,1,2805949,2824052
9.55E+01,-5.15E+00,2.01E+01,1,2805949,2824430
8.46E+01,2.50E+01,9.75E-01,2,2805950,2824809
8.40E+01,2.90E+01,-3.59E+00,2,2805950,2824810
9.34E+01,-3.63E+00,1.54E+01,1,2805951,2825565
9.51E+01,-3.79E+00,1.14E+01,1,2805951,2825567
9.54E+01,-4.77E+00,1.78E+01,1,2805952,2826321
9.75E+01,-4.01E+00,1.49E+01,1,2805952,2826699
9.36E+01,-7.76E+00,2.66E+01,0,2805953,2827078
9.41E+01,-7.57E+00,2.23E+01,0,2805953,2827079
9.55E+01,-4.42E+00,2.06E+01,1,2805954,2827835
9.51E+01,-4.52E+00,1.85E+01,1,2805954,2827836
7.59E+01,3.68E+01,-1.34E+00,0,2805956,2829347
7.46E+01,4.48E+01,-4.87E+00,0,2805956,2829349
9.32E+01,-5.75E+00,2.18E+01,1,2805957,2830110
9.32E+01,-4.75E+00,2.08E+01,1,2805957,2830488
9.23E+01,-7.58E+00,2.48E+01,1,2805958,2830773
9.57E+01,-7.53E+00,2.18E+01,1,2805958,2831150
8.47E+01,1.53E+01,1.44E+01,2,2805959,2831530
8.43E+01,1.80E+01,9.39E+00,2,2805959,2831531
9.46E+01,-5.40E+00,1.72E+01,1,2805960,2832287
9.67E+01,-6.69E+00,1.55E+01,1,2805960,2832288
9.06E+01,3.14E+00,1.75E+01,0,2805961,2833042
9.18E+01,2.16E+00,1.49E+01,0,2805961,2833044
9.53E+01,-5.37E+00,1.78E+01,1,2805962,2833798
9.73E+01,-6.03E+00,1.66E+01,1,2805962,2834175
9.66E+01,-5.14E+00,1.54E+01,1,2805963,2840616
9.73E+01,-6.45E+00,1.73E+01,1,2805963,2841747
9.77E+01,-7.00E+00,1.63E+01,1,2805963,2842878
9.75E+01,-5.94E+00,1.57E+01,1,2805963,2844010
9.54E+01,-6.09E+00,1.44E+01,1,2805963,2845895
9.69E+01,-6.79E+00,1.62E+01,1,2805963,2847780
9.92E+01,-4.07E+00,1.31E+01,1,2805964,2841749
9.92E+01,-4.24E+00,1.27E+01,1,2805964,2842880
9.82E+01,-4.55E+00,1.37E+01,1,2805964,2844011
9.84E+01,-3.72E+00,1.37E+01,1,2805964,2845834
9.76E+01,-4.21E+00,1.46E+01,1,2805964,2847402
9.72E+01,-3.66E+00,1.35E+01,1,2805964,2848346
9.67E+01,-3.69E+00,1.51E+01,1,2805965,2842881
9.69E+01,-3.64E+00,1.52E+01,1,2805965,2844765
9.71E+01,-4.63E+00,1.46E+01,1,2805965,2845897
9.70E+01,-4.40E+00,1.43E+01,1,2805965,2847626
9.55E+01,-2.72E+00,1.36E+01,1,2805965,2848535
9.74E+01,-2.66E+00,1.46E+01,1,2805965,2849666
9.80E+01,-5.09E+00,1.29E+01,1,2805966,2839105
9.81E+01,-3.66E+00,1.10E+01,1,2805966,2839106
9.81E+01,-5.73E+00,1.28E+01,1,2805966,2839862
9.85E+01,-4.45E+00,1.05E+01,1,2805966,2839863
9.69E+01,-5.27E+00,1.26E+01,1,2805966,2840617
9.80E+01,-4.70E+00,1.10E+01,1,2805966,2840618
9.46E+01,-6.17E+00,1.86E+01,1,2805967,2834554
9.60E+01,-5.43E+00,1.53E+01,1,2805967,2834555
9.53E+01,-5.78E+00,1.69E+01,1,2805967,2835311
9.61E+01,-6.08E+00,1.54E+01,1,2805967,2835312
9.60E+01,-5.64E+00,1.71E+01,1,2805967,2836069
9.68E+01,-5.31E+00,1.59E+01,1,2805967,2836070
9.59E+01,-6.53E+00,1.46E+01,1,2805968,2849665
9.72E+01,-6.81E+00,1.62E+01,1,2805968,2850984
9.75E+01,-6.07E+00,1.63E+01,1,2805968,2852304
9.74E+01,-5.62E+00,1.46E+01,1,2805968,2853812
9.91E+01,-6.63E+00,1.47E+01,1,2805968,2854568
9.78E+01,-7.33E+00,1.63E+01,1,2805968,2856074
9.58E+01,-4.19E+00,1.38E+01,1,2805969,2849855
9.66E+01,-4.22E+00,1.49E+01,1,2805969,2851173
9.68E+01,-4.39E+00,1.52E+01,1,2805969,2851269
9.89E+01,-3.20E+00,1.29E+01,1,2805969,2852698
9.81E+01,-5.96E+00,1.57E+01,1,2805969,2853059
9.69E+01,-5.22E+00,1.43E+01,1,2805969,2854203
9.64E+01,-3.49E+00,1.46E+01,1,2805970,2851174
9.64E+01,-2.26E+00,1.32E+01,1,2805970,2853058
9.64E+01,-4.05E+00,1.46E+01,1,2805970,2854189
9.71E+01,-5.93E+00,1.63E+01,1,2805970,2854567
9.62E+01,-2.48E+00,1.36E+01,1,2805970,2855791
9.61E+01,-4.84E+00,1.67E+01,1,2805970,2856075
9.81E+01,-4.36E+00,1.23E+01,1,2805971,2841748
9.76E+01,-5.09E+00,1.25E+01,1,2805971,2842879
9.84E+01,-6.18E+00,1.28E+01,1,2805971,2844106
9.75E+01,-5.87E+00,1.13E+01,1,2805971,2845896
9.74E+01,-5.12E+00,1.33E+01,1,2805971,2847781
9.71E+01,-4.57E+00,1.27E+01,1,2805971,2849194
9.59E+01,-6.46E+00,1.88E+01,1,2805972,2836827
9.59E+01,-5.24E+00,1.55E+01,1,2805972,2837205
9.70E+01,-7.21E+00,1.77E+01,1,2805972,2837585
9.60E+01,-6.58E+00,1.46E+01,1,2805972,2837964
9.56E+01,-5.84E+00,1.74E+01,1,2805972,2838342
9.69E+01,-5.42E+00,1.63E+01,1,2805972,2838344
9.50E+01,-6.66E+00,2.38E+01,1,4238906,4244251
9.43E+01,-4.82E+00,1.98E+01,1,4238906,4244629
9.67E+01,-6.44E+00,2.27E+01,1,4238907,4245009
9.62E+01,-4.29E+00,1.88E+01,1,4238907,4245010
9.62E+01,-4.92E+00,1.90E+01,1,4238908,4245765
9.65E+01,-3.33E+00,1.61E+01,1,4238908,4245767
9.71E+01,-7.19E+00,2.12E+01,1,4238909,4246523
9.59E+01,-4.21E+00,1.68E+01,1,4238909,4246524
9.69E+01,-4.30E+00,1.39E+01,1,4238910,4247279
9.67E+01,-3.54E+00,1.15E+01,1,4238910,4247281
9.61E+01,-6.29E+00,2.28E+01,1,4238911,4248036
9.30E+01,-5.08E+00,2.07E+01,1,4238911,4248038
9.81E+01,-4.87E+00,1.65E+01,1,4238912,4248792
9.64E+01,-4.10E+00,1.41E+01,1,4238912,4248795
9.29E+01,-5.35E+00,1.90E+01,0,4238913,4238951
9.48E+01,-7.17E+00,2.67E+01,1,4238914,4239708
9.55E+01,-6.49E+00,2.58E+01,1,4238914,4240088
9.67E+01,-6.46E+00,2.02E+01,1,4238915,4240466
9.56E+01,-9.65E-01,1.06E+01,1,4238916,4241222
9.48E+01,1.71E+00,7.15E+00,1,4238916,4241599
9.54E+01,-7.07E+00,2.20E+01,1,4238917,4241981
9.86E+01,-5.41E+00,1.56E+01,1,4238917,4242359
9.33E+01,-4.60E+00,1.82E+01,1,4238918,4242736
9.33E+01,-1.83E+00,1.38E+01,1,4238918,4243114
9.40E+01,1.59E-01,1.48E+01,1,4238919,4249550
9.37E+01,1.79E+00,1.21E+01,1,4238919,4249552
9.51E+01,-3.59E+00,1.76E+01,1,4238920,4250306
8.38E+01,1.95E+01,8.18E+00,0,4238921,4251064
8.82E+01,8.73E+00,1.10E+01,0,4238921,4251065
9.63E+01,-8.39E+00,2.93E+01,1,4238922,4259395
7.89E+01,3.88E+01,-1.12E+00,0,4238923,4260153
7.86E+01,3.62E+01,-4.12E+00,0,4238923,4260530
9.71E+01,-4.54E+00,1.48E+01,1,4238924,4251821
9.54E+01,-1.98E+00,1.09E+01,1,4238924,4252200
9.55E+01,-7.43E+00,2.21E+01,1,4238925,4252578
9.67E+01,-6.90E+00,1.85E+01,1,4238925,4252580
9.28E+01,1.19E+01,5.27E+00,1,4238926,4253337
8.93E+01,1.29E+01,3.32E+00,1,4238926,4253338
8.80E+01,2.11E+01,5.66E+00,2,4238927,4255607
8.46E+01,2.02E+01,2.04E+00,2,4238927,4255608
4.69E+01,7.54E+01,-5.01E+00,3,4238928,4256364
4.83E+01,7.43E+01,-3.67E+00,3,4238928,4256741
6.60E+01,6.53E+01,-1.62E+01,3,4238929,4257122
6.59E+01,6.65E+01,-1.56E+01,3,4238929,4257123
9.77E+01,-5.60E+00,1.79E+01,1,4238930,4257879
9.44E+01,-2.97E+00,1.47E+01,1,4238930,4257880
6.45E+01,6.40E+01,-1.38E+01,0,4238931,4258636
6.39E+01,6.29E+01,-1.28E+01,0,4238931,4258637
9.04E+01,1.06E+01,1.14E+01,3,4238932,4260907
8.55E+01,1.25E+01,8.26E+00,3,4238932,4260908
8.64E+01,1.79E+01,4.24E+00,2,4238933,4243494
8.41E+01,1.86E+01,7.35E+00,2,4238933,4243497
9.50E+01,-6.62E+00,2.40E+01,1,4238934,4254093
9.51E+01,-4.45E+00,1.80E+01,1,4238934,4254095
9.65E+01,-5.91E+00,1.97E+01,1,4238935,4254851
9.65E+01,-4.45E+00,1.72E+01,1,4238935,4254946
9.25E+01,-5.87E+00,2.41E+01,1,4238936,4261664
9.28E+01,-2.97E+00,2.20E+01,1,4238936,4261665
9.69E+01,-4.13E+00,1.55E+01,1,4238937,4262421
9.60E+01,-4.99E+00,1.43E+01,1,4238937,4262422
9.62E+01,-5.88E+00,2.19E+01,1,4238938,4263178
9.80E+01,-6.72E+00,1.97E+01,1,4238938,4263557
9.80E+01,-7.37E+00,1.67E+01,1,4238939,4263937
9.73E+01,-4.84E+00,1.46E+01,1,4238939,4263938
9.31E+01,-6.29E+00,2.33E+01,1,4238940,4264693
9.36E+01,-4.87E+00,2.01E+01,1,4238940,4265070
9.78E+01,-4.40E+00,1.09E+01,1,4238941,4265450
9.81E+01,-3.48E+00,8.73E+00,1,4238941,4265453
9.72E+01,-4.81E+00,9.65E+00,1,4238942,4266209
9.70E+01,-2.40E+00,6.58E+00,1,4238942,4266586
9.84E+01,-7.06E+00,1.44E+01,1,4238943,4266965
9.74E+01,-4.85E+00,1.17E+01,1,4238943,4266966
9.87E+01,-5.54E+00,1.81E+01,1,4238944,4267722
9.80E+01,-5.87E+00,1.61E+01,1,4238944,4267723
9.64E+01,-3.96E+00,8.75E+00,1,4238945,4268479
9.83E+01,-3.53E+00,8.29E+00,1,4238945,4268480
9.69E+01,-6.23E+00,1.38E+01,1,4238946,4269142
9.86E+01,-4.30E+00,1.34E+01,1,4238946,4269520
9.64E+01,-4.57E+00,1.26E+01,1,4238947,4269898
9.67E+01,-3.01E+00,9.76E+00,1,4238947,4270277
9.73E+01,-4.12E+00,8.06E+00,1,4238948,4270655
9.71E+01,-2.29E+00,6.24E+00,1,4238948,4270658
9.44E+01,-3.59E+00,1.67E+01,1,4238949,4271413
9.49E+01,-4.31E+00,1.54E+01,1,4238949,4271603
9.69E+01,-5.68E+00,1.38E+01,1,4238950,4272168
9.58E+01,-4.20E+00,1.17E+01,1,4238950,4272169
9.26E+01,-5.06E+00,2.00E+01,1,4272922,4272951
9.41E+01,-4.25E+00,1.66E+01,1,4272922,4272952
9.31E+01,-5.36E+00,2.00E+01,1,4272923,4273897
9.59E+01,-7.45E+00,2.15E+01,1,4272924,4274466
9.62E+01,-7.22E+00,1.84E+01,1,4272924,4274843
9.73E+01,-5.29E+00,1.60E+01,1,4272925,4275222
9.63E+01,-3.28E+00,1.25E+01,1,4272925,4275223
9.41E+01,-5.30E+00,2.23E+01,1,4272926,4281181
9.29E+01,-6.37E+00,2.12E+01,1,4272926,4281182
9.60E+01,-3.65E+00,1.34E+01,1,4272927,4281938
9.55E+01,-1.69E+00,1.08E+01,1,4272927,4281939
9.55E+01,-1.07E+01,3.69E+01,1,4272928,4282695
9.38E+01,-9.88E+00,3.62E+01,1,4272928,4282697
9.57E+01,-6.98E-01,8.55E+00,1,4272929,4283452
9.52E+01,-3.81E-01,7.04E+00,1,4272929,4283830
9.78E+01,-2.31E+00,9.54E+00,1,4272933,4287524
9.76E+01,-1.37E+00,6.29E+00,1,4272933,4287526
9.30E+01,3.86E+00,1.28E+01,1,4272934,4275979
9.28E+01,6.37E+00,8.09E+00,1,4272934,4275980
9.62E+01,-5.14E+00,1.39E+01,1,4272935,4276737
9.39E+01,-6.76E+00,2.71E+01,1,4272936,4277493
9.46E+01,-6.41E+00,2.36E+01,1,4272936,4277778
9.58E+01,-4.86E+00,1.70E+01,1,4272937,4278250
9.61E+01,-3.42E+00,1.26E+01,1,4272937,4278627
9.66E+01,-6.49E+00,1.73E+01,1,4272938,4279008
9.63E+01,-3.80E+00,1.49E+01,1,4272938,4279387
9.61E+01,-6.31E+00,2.21E+01,1,4272939,4279765
9.56E+01,-3.68E+00,1.82E+01,1,4272939,4279770
9.71E+01,-5.36E+00,1.72E+01,1,4272940,4280521
9.73E+01,-3.61E+00,1.39E+01,1,4272940,4280898
9.87E+01,-4.46E+00,9.18E+00,1,4272941,4288281
9.74E+01,-2.72E+00,7.44E+00,1,4272941,4288283
9.76E+01,-4.96E+00,1.39E+01,1,4272942,4289038
9.57E+01,-4.88E+00,1.08E+01,1,4272942,4289040
9.51E+01,-6.55E+00,2.14E+01,1,4272943,4289797
9.52E+01,-4.48E+00,1.75E+01,1,4272943,4289798
9.35E+01,4.57E+00,8.18E+00,1,4272944,4290554
9.38E+01,5.00E+00,6.95E+00,1,4272944,4290555
9.41E+01,-3.55E+00,2.16E+01,1,4272945,4291311
9.48E+01,-2.55E+00,1.89E+01,1,4272945,4291312
7.73E+01,3.79E+01,-5.25E+00,3,4272946,4292067
7.94E+01,3.87E+01,-8.72E+00,3,4272946,4292257
8.49E+01,2.34E+01,6.82E-01,3,4272947,4292822
8.53E+01,2.18E+01,-9.42E-01,3,4272947,4293019
9.50E+01,-2.17E+00,1.03E+01,1,4292065,4293576
9.53E+01,-1.16E+00,8.03E+00,1,4292065,4293577
8.45E+01,2.39E+01,7.06E-02,3,4292066,4294330
8.59E+01,2.36E+01,-3.39E+00,3,4292066,4294590
8.01E+01,3.45E+01,-3.74E+00,3,4292068,4295084
7.77E+01,3.52E+01,-4.61E+00,3,4292068,4295085
9.60E+01,-6.57E+00,2.40E+01,1,4295838,4307998
9.61E+01,-5.40E+00,1.91E+01,1,4295838,4308375
9.47E+01,-6.68E+00,2.56E+01,1,4295839,4308755
9.63E+01,-3.42E+00,2.01E+01,1,4295839,4308756
9.75E+01,-5.06E+00,1.68E+01,1,4295840,4309512
9.76E+01,-3.97E+00,1.57E+01,1,4295840,4309513
9.77E+01,-3.51E+00,1.23E+01,1,4295841,4310269
9.83E+01,-2.19E+00,9.54E+00,1,4295841,4310364
9.21E+01,-7.03E+00,2.57E+01,1,4295842,4311026
9.71E+01,-3.41E+00,1.39E+01,1,4295843,4311406
9.81E+01,-1.90E+00,9.88E+00,1,4295843,4311407
9.67E+01,-3.46E+00,1.33E+01,1,4295844,4312163
9.64E+01,-2.81E+00,1.08E+01,1,4295844,4312453
9.65E+01,-5.12E+00,1.93E+01,1,4295845,4312920
9.76E+01,-4.91E+00,1.67E+01,1,4295845,4312921
9.29E+01,-4.36E+00,2.49E+01,0,4295846,4313677
9.51E+01,-3.18E+00,2.18E+01,0,4295846,4313678
9.80E+01,-3.94E+00,1.59E+01,1,4295847,4314434
9.72E+01,-3.94E+00,1.26E+01,1,4295847,4314435
9.65E+01,-6.12E+00,1.99E+01,1,4295848,4315191
9.57E+01,-4.23E+00,1.71E+01,1,4295848,4315192
9.69E+01,-5.21E+00,1.91E+01,1,4295849,4315854
9.64E+01,-3.45E+00,1.59E+01,1,4295849,4315855
9.76E+01,-6.32E+00,1.61E+01,1,4295850,4295887
9.68E+01,-4.27E+00,1.32E+01,1,4295850,4295888
9.54E+01,-7.12E+00,2.87E+01,2,4295851,4296643
9.37E+01,-6.34E+00,2.51E+01,2,4295851,4296645
9.71E+01,-1.31E+01,3.54E+01,1,4295852,4297400
9.59E+01,-1.14E+01,2.87E+01,1,4295852,4297401
9.70E+01,-4.58E+00,1.22E+01,1,4295853,4298157
9.82E+01,-3.83E+00,1.03E+01,1,4295853,4298158
9.45E+01,-5.93E+00,2.47E+01,0,4295854,4298913
9.39E+01,-4.46E+00,2.22E+01,0,4295854,4298915
9.80E+01,-3.11E+00,1.29E+01,1,4295855,4323047
9.71E+01,-2.80E+00,1.02E+01,1,4295855,4323048
9.73E+01,-4.55E+00,1.89E+01,1,4295856,4323804
9.53E+01,-3.42E+00,1.54E+01,1,4295857,4299670
9.59E+01,-2.09E+00,1.13E+01,1,4295857,4299672
8.68E+01,7.08E+00,3.84E+01,3,4295858,4324184
8.72E+01,7.59E+00,3.40E+01,3,4295858,4324185
9.71E+01,-5.08E+00,1.51E+01,1,4295859,4300425
9.55E+01,-4.80E+00,1.23E+01,1,4295859,4300427
9.76E+01,-4.68E+00,1.35E+01,1,4295860,4301182
9.46E+01,-3.94E+00,1.12E+01,1,4295860,4301183
9.83E+01,-2.83E+00,1.28E+01,0,4295861,4324941
9.81E+01,-9.49E-01,9.22E+00,0,4295861,4325318
9.61E+01,-1.53E+00,1.42E+01,0,4295862,4325698
9.63E+01,-5.34E-01,1.09E+01,0,4295862,4325699
9.68E+01,-3.40E+00,1.70E+01,1,4295863,4326454
9.65E+01,-2.11E+00,1.30E+01,1,4295863,4326456
9.38E+01,-4.81E+00,1.83E+01,1,4295864,4301939
9.47E+01,-4.35E+00,1.54E+01,1,4295864,4302034
9.67E+01,-6.59E+00,1.87E+01,1,4295865,4302697
9.73E+01,-4.20E+00,1.51E+01,1,4295865,4302794
9.15E+01,3.63E+00,2.67E+01,2,4295866,4316609
9.07E+01,4.36E+00,2.43E+01,2,4295866,4316612
9.42E+01,-3.15E+00,1.65E+01,0,4295867,4327209
9.53E+01,-1.87E+00,1.21E+01,0,4295867,4327212
9.69E+01,-4.72E+00,1.95E+01,1,4295868,4317365
9.68E+01,-2.71E+00,1.48E+01,1,4295868,4317742
9.78E+01,-3.07E+00,1.25E+01,1,4295869,4318125
9.83E+01,-1.89E+00,1.21E+01,1,4295869,4318503
9.62E+01,-4.96E+00,1.93E+01,1,4295870,4318883
9.70E+01,-1.67E+00,1.36E+01,1,4295870,4318884
9.66E+01,-2.24E+00,1.76E+01,0,4295871,4319639
9.68E+01,-2.41E+00,1.39E+01,0,4295871,4319922
9.51E+01,-4.88E+00,1.93E+01,1,4295872,4327966
9.62E+01,-3.21E+00,1.54E+01,1,4295872,4327968
9.62E+01,-4.85E+00,1.69E+01,1,4295873,4303454
9.65E+01,-3.52E+00,1.39E+01,1,4295873,4303456
9.71E+01,-7.90E+00,1.84E+01,1,4295874,4304210
9.55E+01,-5.25E+00,1.43E+01,1,4295874,4304217
9.12E+01,-1.31E+00,2.48E+01,2,4295875,4304968
9.39E+01,-5.95E-01,1.92E+01,2,4295875,4304971
9.51E+01,-4.07E+00,2.10E+01,2,4295876,4305725
9.46E+01,-1.27E+00,1.72E+01,2,4295876,4305728
9.65E+01,-4.64E+00,1.15E+01,1,4295877,4306481
9.76E+01,-4.26E+00,9.22E+00,1,4295877,4306685
9.36E+01,-5.47E+00,2.65E+01,0,4295878,4328723
9.73E+01,-6.77E+00,2.09E+01,1,4295879,4329103
9.78E+01,-3.24E+00,1.59E+01,1,4295879,4329481
9.84E+01,-7.01E+00,2.44E+01,1,4295880,4329860
9.99E+01,-4.18E+00,1.55E+01,1,4295880,4329861
6.56E+01,6.77E+01,-1.68E+01,3,4295881,4320396
6.80E+01,6.79E+01,-1.41E+01,3,4295881,4320397
9.74E+01,-5.96E+00,1.71E+01,1,4295882,4307240
9.64E+01,-3.69E+00,1.22E+01,1,4295882,4307618
9.32E+01,-7.33E+00,2.92E+01,1,4295883,4321154
NaN,NaN,NaN,3,4295884,4321534
NaN,NaN,NaN,3,4295884,4321535
9.53E+01,-5.41E+00,1.98E+01,1,4295885,4322290
9.73E+01,-3.25E+00,1.56E+01,1,4295885,4322292
9.53E+01,-4.07E+00,1.97E+01,0,4330620,4335563
9.42E+01,-2.02E+00,1.64E+01,0,4330620,4335566
7.90E+01,3.06E+01,-3.10E+00,3,4330621,4336322
7.90E+01,3.38E+01,-2.97E+00,3,4330621,4336323
9.69E+01,-4.29E+00,1.37E+01,1,4330622,4337079
9.57E+01,-2.85E+00,1.21E+01,1,4330622,4337143
9.53E+01,-5.35E+00,2.07E+01,0,4330623,4337836
9.53E+01,-3.43E+00,1.92E+01,0,4330623,4337837
9.46E+01,-5.51E+00,1.34E+01,1,4330624,4338593
9.65E+01,-3.25E+00,1.20E+01,1,4330624,4338971
8.84E+01,1.52E+01,7.24E+00,2,4330625,4339350
8.93E+01,1.49E+01,5.96E+00,2,4330625,4339351
8.64E+01,1.73E+01,8.22E+00,1,4330626,4340107
8.61E+01,2.26E+01,3.44E+00,1,4330626,4340108
9.33E+01,4.23E+00,9.06E+00,0,4330627,4340863
9.45E+01,3.55E+00,8.30E+00,0,4330627,4340864
9.58E+01,-4.66E+00,2.26E+01,1,4330628,4330644
9.63E+01,-3.95E+00,1.82E+01,1,4330628,4330645
9.68E+01,-2.46E+00,1.34E+01,1,4330629,4331401
9.71E+01,-2.08E+00,1.23E+01,1,4330629,4331402
9.75E+01,-5.49E+00,1.66E+01,1,4330630,4341621
9.54E+01,-3.88E+00,1.54E+01,1,4330630,4341622
9.66E+01,-4.41E+00,1.41E+01,1,4330631,4342377
9.60E+01,-4.07E+00,1.15E+01,1,4330631,4342379
9.82E+01,-4.87E+00,1.85E+01,1,4330632,4343132
9.61E+01,-4.11E+00,1.61E+01,1,4330632,4343134
9.57E+01,-4.32E+00,1.85E+01,1,4330634,4343795
9.61E+01,-4.38E+00,1.54E+01,1,4330634,4343796
9.61E+01,-6.68E+00,1.90E+01,0,4330635,4332915
9.51E+01,-4.21E+00,1.63E+01,0,4330635,4332916
9.44E+01,-4.51E+00,2.07E+01,0,4330636,4344552
9.37E+01,-1.92E+00,1.63E+01,0,4330636,4344741
9.67E+01,-5.43E+00,2.03E+01,1,4330637,4333672
9.38E+01,-3.51E+00,1.86E+01,1,4330638,4334051
9.38E+01,-2.92E+00,1.66E+01,1,4330638,4334052
9.49E+01,-6.90E+00,2.71E+01,1,4330639,4334808
9.56E+01,-6.47E+00,2.53E+01,1,4330639,4334809
8.60E+01,2.45E+01,1.16E+00,2,4330640,4345309
8.60E+01,2.06E+01,-2.37E-01,2,4330640,4345311
9.55E+01,-3.64E+00,1.46E+01,1,4346088,4366361
9.60E+01,-5.79E+00,1.83E+01,1,4346088,4366362
9.59E+01,-2.89E+00,1.98E+01,1,4346090,4385955
9.76E+01,-5.13E+00,2.19E+01,1,4346090,4385956
9.39E+01,-4.86E+00,2.54E+01,2,4346091,4367875
9.42E+01,-4.36E+00,2.74E+01,2,4346091,4368254
9.71E+01,-5.24E+00,2.03E+01,1,4346092,4400529
9.70E+01,-5.85E+00,2.18E+01,1,4346092,4400907
9.50E+01,-1.97E+00,1.68E+01,2,4346093,4368632
9.69E+01,-2.58E+00,1.64E+01,2,4346093,4368634
9.43E+01,-4.00E+00,2.09E+01,1,4346094,4399773
9.52E+01,-6.43E+00,2.10E+01,1,4346094,4399774
9.55E+01,-4.93E+00,2.01E+01,1,4346095,4399016
9.95E+01,-7.19E+00,1.97E+01,1,4346095,4399017
9.75E+01,-4.63E+00,1.50E+01,1,4346096,4369389
9.84E+01,-6.01E+00,1.65E+01,1,4346096,4369578
8.07E+01,3.68E+01,-1.16E+01,3,4346097,4385197
8.03E+01,3.82E+01,-9.08E+00,3,4346097,4385199
9.84E+01,-1.93E+00,9.64E+00,0,4346098,4370146
9.76E+01,-1.24E+00,1.10E+01,0,4346098,4370147
9.59E+01,-3.61E-01,7.56E+00,1,4346099,4370809
9.93E+01,-5.60E-01,9.55E+00,1,4346099,4370810
9.71E+01,-7.65E+00,2.06E+01,1,4346100,4384441
9.79E+01,-6.86E+00,2.14E+01,1,4346100,4384442
9.78E+01,-3.68E+00,1.70E+01,1,4346101,4371563
9.88E+01,-5.06E+00,1.77E+01,1,4346101,4371943
9.52E+01,-2.77E+00,1.19E+01,1,4346102,4398257
9.89E+01,-3.33E+00,1.23E+01,1,4346102,4398260
9.41E+01,-2.82E+00,1.73E+01,1,4346103,4372227
9.71E+01,-2.55E+00,1.07E+01,1,4346104,4397502
9.83E+01,-3.90E+00,1.10E+01,1,4346104,4397503
9.68E+01,-2.01E+00,1.26E+01,1,4346105,4372889
9.79E+01,-1.69E+00,1.36E+01,1,4346105,4372891
